FID IID FA MO SEX AFF PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10
NA20815 NA20815 0 0 0 1 -0.0098 0.0284 0.0087 0.0177 -0.0095 0.0251 0.0000 -0.0111 -0.0066 0.0071
NA20818 NA20818 0 0 0 1 -0.0103 0.0274 0.0074 0.0228 -0.0167 0.0438 -0.0136 -0.0058 -0.0163 0.0072
NA20819 NA20819 0 0 0 1 -0.0110 0.0253 0.0069 0.0176 0.0003 0.0222 -0.0095 -0.0106 -0.0157 -0.0048
NA20821 NA20821 0 0 0 1 -0.0095 0.0276 0.0065 0.0175 -0.0092 0.0308 -0.0065 0.0018 -0.0120 -0.0193
NA20822 NA20822 0 0 0 1 -0.0103 0.0264 0.0113 0.0188 -0.0076 0.0301 -0.0100 0.0103 -0.0030 -0.0148
NA20826 NA20826 0 0 0 1 -0.0092 0.0284 0.0074 0.0206 -0.0122 0.0326 0.0048 -0.0001 -0.0119 0.0133
NA20827 NA20827 0 0 0 1 -0.0100 0.0271 0.0084 0.0219 0.0074 0.0325 0.0033 0.0097 -0.0171 0.0140
NA20828 NA20828 0 0 0 1 -0.0100 0.0269 0.0082 0.0165 -0.0100 0.0319 0.0088 0.0055 0.0013 0.0107
NA20832 NA20832 0 0 0 1 -0.0100 0.0269 0.0070 0.0203 -0.0137 0.0320 -0.0087 -0.0031 0.0081 0.0011
NA20845 NA20845 0 0 0 1 -0.0107 0.0099 -0.0334 -0.0151 0.0091 -0.0093 -0.0012 -0.0020 -0.0114 0.0059
NA20846 NA20846 0 0 0 1 -0.0116 0.0101 -0.0322 -0.0109 -0.0037 -0.0051 0.0058 0.0024 -0.0167 0.0005
NA20847 NA20847 0 0 0 1 -0.0105 0.0076 -0.0405 -0.0162 -0.0040 -0.0072 0.0069 0.0028 -0.1102 -0.0229
NA20849 NA20849 0 0 0 1 -0.0111 0.0074 -0.0395 -0.0170 -0.0010 -0.0088 0.0006 -0.0040 -0.1027 -0.0229
NA20850 NA20850 0 0 0 1 -0.0116 0.0114 -0.0271 -0.0103 0.0005 -0.0039 0.0060 0.0073 -0.0193 0.0127
NA20851 NA20851 0 0 0 1 -0.0103 0.0074 -0.0400 -0.0138 -0.0000 -0.0007 -0.0126 0.0109 -0.0928 -0.0262
NA20852 NA20852 0 0 0 1 -0.0104 0.0092 -0.0335 -0.0109 0.0011 -0.0103 -0.0015 0.0001 -0.0210 0.0194
NA20853 NA20853 0 0 0 1 -0.0108 0.0066 -0.0387 -0.0188 -0.0049 -0.0113 0.0015 -0.0051 -0.1036 -0.0274
NA20854 NA20854 0 0 0 1 -0.0110 0.0093 -0.0304 -0.0150 0.0045 -0.0054 -0.0097 0.0053 -0.0133 0.0113
NA20856 NA20856 0 0 0 1 -0.0109 0.0091 -0.0391 -0.0141 0.0002 -0.0122 -0.0061 -0.0002 -0.0948 0.0136
NA20858 NA20858 0 0 0 1 -0.0100 0.0135 -0.0250 -0.0109 -0.0103 -0.0013 -0.0018 -0.0100 -0.0336 -0.0019
NA20859 NA20859 0 0 0 1 -0.0103 0.0078 -0.0389 -0.0155 0.0029 -0.0015 -0.0029 -0.0037 -0.1046 -0.0257
NA20861 NA20861 0 0 0 1 -0.0107 0.0079 -0.0390 -0.0192 0.0081 -0.0017 0.0019 0.0043 -0.0937 0.0014
NA20862 NA20862 0 0 0 1 -0.0107 0.0132 -0.0273 -0.0110 -0.0002 -0.0057 -0.0065 0.0052 -0.0116 0.0250
NA20863 NA20863 0 0 0 1 -0.0106 0.0073 -0.0407 -0.0141 0.0034 -0.0054 -0.0080 0.0013 -0.0822 -0.0378
NA20864 NA20864 0 0 0 1 -0.0108 0.0103 -0.0299 -0.0096 0.0059 0.0047 -0.0076 -0.0040 0.0076 0.0037
NA20866 NA20866 0 0 0 1 -0.0108 0.0086 -0.0335 -0.0143 0.0027 -0.0070 -0.0050 0.0111 -0.0249 0.0145
NA20867 NA20867 0 0 0 1 -0.0108 0.0079 -0.0401 -0.0184 0.0027 -0.0072 -0.0070 -0.0005 -0.0859 -0.0280
NA20868 NA20868 0 0 0 1 -0.0102 0.0067 -0.0396 -0.0195 0.0069 0.0001 0.0009 0.0078 -0.0781 -0.0249
NA20869 NA20869 0 0 0 1 -0.0108 0.0079 -0.0387 -0.0177 0.0035 0.0024 0.0004 -0.0084 -0.1043 -0.0318
NA20870 NA20870 0 0 0 1 -0.0106 0.0138 -0.0240 -0.0087 0.0018 0.0022 0.0001 -0.0097 0.0001 -0.0020
NA20872 NA20872 0 0 0 1 -0.0105 0.0134 -0.0265 -0.0108 -0.0020 0.0069 -0.0080 0.0012 -0.0132 0.0132
NA20874 NA20874 0 0 0 1 -0.0103 0.0084 -0.0346 -0.0115 -0.0009 -0.0034 -0.0018 0.0007 0.0045 -0.0039
NA20875 NA20875 0 0 0 1 -0.0115 0.0082 -0.0426 -0.0159 0.0013 -0.0012 0.0060 -0.0083 -0.0907 -0.0164
NA20876 NA20876 0 0 0 1 -0.0107 0.0086 -0.0359 -0.0187 0.0023 -0.0018 -0.0022 -0.0070 -0.0989 -0.0141
NA20877 NA20877 0 0 0 1 -0.0110 0.0072 -0.0402 -0.0178 0.0040 -0.0073 0.0076 0.0086 -0.1062 -0.0006
NA20878 NA20878 0 0 0 1 -0.0115 0.0067 -0.0393 -0.0172 0.0058 0.0108 0.0058 -0.0068 -0.0918 -0.0026
NA20881 NA20881 0 0 0 1 -0.0092 0.0116 -0.0297 -0.0088 0.0033 -0.0055 0.0053 -0.0028 0.0102 0.0181
NA20882 NA20882 0 0 0 1 -0.0101 0.0104 -0.0298 -0.0123 0.0036 -0.0129 -0.0048 0.0034 0.0099 0.0167
NA20884 NA20884 0 0 0 1 -0.0109 0.0059 -0.0420 -0.0159 0.0067 -0.0030 -0.0099 -0.0091 -0.1083 -0.0182
NA20885 NA20885 0 0 0 1 -0.0107 0.0106 -0.0307 -0.0125 -0.0050 -0.0049 0.0065 -0.0048 0.0021 0.0061
NA20886 NA20886 0 0 0 1 -0.0114 0.0109 -0.0266 -0.0117 0.0071 -0.0110 -0.0087 -0.0009 0.0031 0.0193
NA20887 NA20887 0 0 0 1 -0.0105 0.0077 -0.0385 -0.0155 0.0055 0.0008 0.0037 0.0092 -0.0192 0.0159
NA20888 NA20888 0 0 0 1 -0.0105 0.0066 -0.0403 -0.0174 0.0057 0.0017 -0.0009 0.0065 -0.0954 -0.0179
NA20889 NA20889 0 0 0 1 -0.0105 0.0088 -0.0378 -0.0145 0.0084 -0.0012 0.0098 -0.0022 -0.1058 -0.0194
NA20890 NA20890 0 0 0 1 -0.0107 0.0095 -0.0284 -0.0120 0.0074 -0.0036 0.0104 0.0028 0.0257 0.0262
NA20892 NA20892 0 0 0 1 -0.0109 0.0079 -0.0372 -0.0165 0.0076 0.0041 0.0135 -0.0052 -0.0932 -0.0120
NA20894 NA20894 0 0 0 1 -0.0099 0.0111 -0.0325 -0.0112 -0.0032 0.0043 0.0037 -0.0005 -0.0207 -0.0089
NA20895 NA20895 0 0 0 1 -0.0102 0.0100 -0.0329 -0.0121 0.0022 -0.0088 -0.0009 -0.0102 -0.0148 0.0164
NA20896 NA20896 0 0 0 1 -0.0109 0.0077 -0.0414 -0.0188 -0.0061 -0.0002 0.0072 0.0057 -0.0918 -0.0244
NA20897 NA20897 0 0 0 1 -0.0106 0.0052 -0.0388 -0.0206 0.0020 0.0059 -0.0046 0.0002 0.0364 -0.0032
NA20899 NA20899 0 0 0 1 -0.0110 0.0071 -0.0391 -0.0168 -0.0024 -0.0082 -0.0031 -0.0050 -0.0743 -0.0257
NA20901 NA20901 0 0 0 1 -0.0108 0.0089 -0.0325 -0.0179 0.0052 0.0050 -0.0008 0.0090 -0.0022 0.0155
NA20902 NA20902 0 0 0 1 -0.0101 0.0071 -0.0415 -0.0172 -0.0007 -0.0059 -0.0018 -0.0044 -0.1099 -0.0120
NA20903 NA20903 0 0 0 1 -0.0109 0.0086 -0.0334 -0.0172 0.0013 -0.0041 0.0041 -0.0094 -0.0178 -0.0091
NA20904 NA20904 0 0 0 1 -0.0109 0.0136 -0.0237 -0.0112 -0.0081 -0.0101 0.0053 -0.0029 -0.0027 0.0069
NA20905 NA20905 0 0 0 1 -0.0106 0.0089 -0.0356 -0.0152 0.0103 -0.0013 -0.0022 -0.0089 0.0036 -0.0031
NA20906 NA20906 0 0 0 1 -0.0098 0.0065 -0.0381 -0.0159 -0.0055 0.0050 0.0158 -0.0026 0.0304 0.0082
NA20908 NA20908 0 0 0 1 -0.0106 0.0066 -0.0403 -0.0163 -0.0028 0.0000 -0.0039 0.0069 0.0222 0.0015
NA20910 NA20910 0 0 0 1 -0.0105 0.0122 -0.0262 -0.0099 -0.0018 -0.0122 -0.0039 -0.0021 -0.0040 0.0279
NA20911 NA20911 0 0 0 1 -0.0104 0.0076 -0.0380 -0.0166 0.0008 -0.0108 -0.0028 -0.0022 -0.0780 -0.0236
NA21086 NA21086 0 0 0 1 -0.0108 0.0065 -0.0406 -0.0133 0.0130 -0.0034 0.0095 -0.0004 -0.0708 -0.0057
NA21087 NA21087 0 0 0 1 -0.0113 0.0077 -0.0396 -0.0182 0.0038 -0.0086 0.0095 -0.0056 -0.0725 -0.0154
NA21088 NA21088 0 0 0 1 -0.0112 0.0079 -0.0373 -0.0164 0.0066 -0.0129 -0.0048 0.0069 -0.0789 -0.0125
NA21089 NA21089 0 0 0 1 -0.0109 0.0072 -0.0388 -0.0169 0.0087 0.0014 0.0012 -0.0022 -0.0990 -0.0206
NA21090 NA21090 0 0 0 1 -0.0097 0.0074 -0.0406 -0.0169 -0.0055 0.0031 0.0028 -0.0036 -0.0861 -0.0146
NA21091 NA21091 0 0 0 1 -0.0101 0.0076 -0.0406 -0.0143 0.0080 -0.0072 -0.0029 0.0077 -0.0882 -0.0041
NA21092 NA21092 0 0 0 1 -0.0111 0.0081 -0.0374 -0.0111 0.0044 0.0085 -0.0064 -0.0121 -0.0009 0.0031
NA21093 NA21093 0 0 0 1 -0.0117 0.0076 -0.0434 -0.0171 0.0071 -0.0101 -0.0064 -0.0115 -0.1071 -0.0152
NA21094 NA21094 0 0 0 1 -0.0104 0.0073 -0.0387 -0.0170 -0.0004 -0.0042 -0.0050 0.0008 -0.1183 -0.0219
NA21095 NA21095 0 0 0 1 -0.0105 0.0068 -0.0374 -0.0157 -0.0095 -0.0168 0.0152 0.0082 -0.0036 0.0040
NA21097 NA21097 0 0 0 1 -0.0105 0.0080 -0.0334 -0.0158 0.0087 -0.0001 0.0054 0.0200 0.0145 0.0137
NA21098 NA21098 0 0 0 1 -0.0106 0.0068 -0.0380 -0.0166 0.0065 -0.0076 -0.0051 0.0022 -0.1029 -0.0248
NA21099 NA21099 0 0 0 1 -0.0103 0.0080 -0.0358 -0.0165 -0.0105 -0.0079 0.0021 0.0037 -0.0996 -0.0271
NA21100 NA21100 0 0 0 1 -0.0109 0.0079 -0.0418 -0.0171 0.0009 -0.0023 -0.0035 -0.0080 -0.1070 -0.0354
NA21101 NA21101 0 0 0 1 -0.0110 0.0086 -0.0375 -0.0152 0.0084 -0.0097 -0.0008 0.0001 -0.0670 -0.0167
NA21102 NA21102 0 0 0 1 -0.0101 0.0076 -0.0401 -0.0184 0.0026 -0.0074 -0.0054 -0.0053 -0.0986 -0.0218
NA21103 NA21103 0 0 0 1 -0.0099 0.0068 -0.0388 -0.0158 0.0017 -0.0055 -0.0049 0.0058 -0.1137 -0.0037
NA21104 NA21104 0 0 0 1 -0.0101 0.0075 -0.0400 -0.0194 0.0085 0.0059 -0.0033 -0.0088 -0.1167 0.0038
NA21105 NA21105 0 0 0 1 -0.0106 0.0087 -0.0376 -0.0170 0.0037 -0.0060 0.0014 0.0058 -0.0710 -0.0085
NA21106 NA21106 0 0 0 1 -0.0106 0.0078 -0.0398 -0.0140 0.0073 -0.0026 0.0049 -0.0063 -0.0912 -0.0149
NA21107 NA21107 0 0 0 1 -0.0106 0.0076 -0.0396 -0.0151 -0.0034 -0.0003 -0.0009 -0.0089 -0.1070 -0.0018
NA21108 NA21108 0 0 0 1 -0.0104 0.0125 -0.0295 -0.0091 -0.0005 0.0024 0.0001 -0.0055 -0.0135 -0.0008
NA21109 NA21109 0 0 0 1 -0.0104 0.0086 -0.0390 -0.0159 -0.0027 0.0091 -0.0011 0.0022 -0.0841 -0.0203
NA21110 NA21110 0 0 0 1 -0.0109 0.0086 -0.0404 -0.0174 0.0033 0.0068 -0.0021 -0.0062 -0.0920 -0.0133
NA21111 NA21111 0 0 0 1 -0.0111 0.0078 -0.0393 -0.0152 -0.0016 0.0062 0.0029 -0.0021 -0.0814 -0.0171
NA21112 NA21112 0 0 0 1 -0.0113 0.0078 -0.0380 -0.0143 0.0116 -0.0093 0.0003 -0.0111 -0.1040 -0.0233
NA21113 NA21113 0 0 0 1 -0.0107 0.0072 -0.0388 -0.0169 0.0020 0.0026 0.0019 -0.0075 -0.0864 -0.0134
NA21114 NA21114 0 0 0 1 -0.0106 0.0078 -0.0383 -0.0179 -0.0062 -0.0034 0.0066 0.0061 -0.0799 0.0009
NA21115 NA21115 0 0 0 1 -0.0104 0.0081 -0.0396 -0.0177 0.0036 -0.0073 0.0049 -0.0077 -0.0859 -0.0204
NA21116 NA21116 0 0 0 1 -0.0103 0.0078 -0.0348 -0.0144 -0.0058 -0.0036 0.0087 0.0061 -0.0148 0.0089
NA21117 NA21117 0 0 0 1 -0.0111 0.0074 -0.0378 -0.0117 0.0053 0.0012 -0.0020 0.0061 -0.0867 -0.0233
NA21118 NA21118 0 0 0 1 -0.0111 0.0073 -0.0414 -0.0158 -0.0044 -0.0001 0.0028 0.0025 -0.0829 -0.0377
NA21119 NA21119 0 0 0 1 -0.0103 0.0077 -0.0417 -0.0159 -0.0011 0.0104 -0.0008 -0.0117 -0.1102 -0.0098
NA21120 NA21120 0 0 0 1 -0.0108 0.0077 -0.0347 -0.0135 0.0130 0.0035 0.0007 0.0094 0.0064 0.0028
NA21122 NA21122 0 0 0 1 -0.0109 0.0079 -0.0392 -0.0146 0.0025 -0.0079 0.0007 -0.0012 -0.1189 -0.0090
NA21123 NA21123 0 0 0 1 -0.0105 0.0077 -0.0371 -0.0197 0.0042 0.0027 0.0034 0.0104 -0.0932 -0.0243
NA21124 NA21124 0 0 0 1 -0.0110 0.0072 -0.0395 -0.0152 0.0039 -0.0049 0.0072 -0.0130 -0.0879 -0.0276
NA21125 NA21125 0 0 0 1 -0.0109 0.0073 -0.0396 -0.0178 0.0053 -0.0044 0.0050 -0.0014 -0.1020 -0.0313
NA21126 NA21126 0 0 0 1 -0.0105 0.0087 -0.0405 -0.0165 0.0064 -0.0086 0.0003 -0.0070 -0.0879 -0.0100
NA21127 NA21127 0 0 0 1 -0.0103 0.0067 -0.0375 -0.0150 0.0047 -0.0055 -0.0085 -0.0053 -0.1006 -0.0076
NA21128 NA21128 0 0 0 1 -0.0110 0.0091 -0.0382 -0.0178 0.0021 -0.0007 0.0008 -0.0019 -0.0849 0.0032
NA21129 NA21129 0 0 0 1 -0.0113 0.0072 -0.0407 -0.0180 0.0028 -0.0052 0.0111 -0.0044 -0.1016 -0.0157
NA21130 NA21130 0 0 0 1 -0.0111 0.0076 -0.0383 -0.0166 0.0043 0.0018 0.0067 0.0034 -0.0880 -0.0145
NA21133 NA21133 0 0 0 1 -0.0110 0.0072 -0.0369 -0.0169 -0.0065 -0.0020 0.0019 -0.0071 -0.0812 -0.0246
NA21137 NA21137 0 0 0 1 -0.0109 0.0092 -0.0409 -0.0184 -0.0014 -0.0075 0.0054 0.0059 -0.0833 0.0053
NA21141 NA21141 0 0 0 1 -0.0114 0.0070 -0.0393 -0.0160 -0.0052 -0.0066 0.0000 0.0093 -0.0964 -0.0252
NA21142 NA21142 0 0 0 1 -0.0118 0.0077 -0.0364 -0.0149 0.0028 -0.0005 -0.0048 0.0002 -0.1040 -0.0243
NA21143 NA21143 0 0 0 1 -0.0109 0.0066 -0.0415 -0.0184 0.0029 0.0085 -0.0009 -0.0110 -0.1122 -0.0333
NA21144 NA21144 0 0 0 1 -0.0100 0.0065 -0.0415 -0.0156 0.0046 -0.0002 0.0023 0.0102 -0.1024 -0.0209
1328 NA06984 0 0 1 2 -0.0110 0.0268 0.0106 0.0178 0.0058 -0.0065 0.0165 0.0033 -0.0119 0.0224
1328 NA06989 0 0 2 2 -0.0104 0.0276 0.0103 0.0185 0.0042 -0.0145 -0.0002 0.0020 -0.0036 0.0182
1330 NA12335 NA12340 NA12341 1 2 -0.0109 0.0267 0.0125 0.0158 0.0040 -0.0112 0.0013 -0.0095 -0.0111 0.0394
1330 NA12336 NA12342 NA12343 2 2 -0.0101 0.0277 0.0106 0.0189 -0.0025 -0.0112 -0.0045 -0.0052 -0.0050 0.0224
1330 NA12340 0 0 1 2 -0.0105 0.0288 0.0096 0.0185 0.0091 -0.0134 -0.0007 -0.0100 0.0039 0.0268
1330 NA12341 0 0 2 2 -0.0102 0.0265 0.0107 0.0186 0.0045 -0.0114 0.0117 -0.0057 -0.0213 0.0409
1330 NA12342 0 0 1 2 -0.0106 0.0279 0.0103 0.0161 0.0029 -0.0112 -0.0041 -0.0061 -0.0043 0.0333
1330 NA12343 0 0 2 2 -0.0104 0.0273 0.0103 0.0175 -0.0002 -0.0098 -0.0045 -0.0046 -0.0052 0.0129
1334 NA10846 NA12144 NA12145 1 2 -0.0115 0.0271 0.0079 0.0170 -0.0028 -0.0096 0.0019 -0.0023 -0.0016 0.0236
1334 NA10847 NA12146 NA12239 2 2 -0.0105 0.0280 0.0138 0.0165 0.0014 -0.0144 0.0195 0.0077 -0.0116 0.0238
1334 NA12144 0 0 1 2 -0.0116 0.0260 0.0079 0.0161 -0.0032 -0.0063 -0.0020 -0.0050 0.0032 0.0257
1334 NA12145 0 0 2 2 -0.0110 0.0288 0.0093 0.0181 0.0002 -0.0083 0.0039 -0.0050 -0.0079 0.0205
1334 NA12146 0 0 1 2 -0.0104 0.0276 0.0120 0.0181 -0.0017 -0.0089 0.0083 0.0067 -0.0034 0.0194
1334 NA12239 0 0 2 2 -0.0106 0.0272 0.0140 0.0154 0.0042 -0.0133 0.0043 0.0091 -0.0081 0.0141
1340 NA06994 0 0 1 2 -0.0113 0.0265 0.0098 0.0201 0.0049 -0.0068 -0.0029 -0.0091 -0.0052 0.0366
1340 NA07000 0 0 2 2 -0.0109 0.0279 0.0131 0.0185 0.0057 -0.0136 0.0007 -0.0105 -0.0218 0.0255
1340 NA07022 0 0 1 2 -0.0104 0.0269 0.0125 0.0174 -0.0014 -0.0103 -0.0022 -0.0014 -0.0001 0.0134
1340 NA07029 NA06994 NA07000 1 2 -0.0105 0.0271 0.0123 0.0204 0.0017 -0.0154 -0.0075 -0.0062 -0.0161 0.0314
1340 NA07056 0 0 2 2 -0.0111 0.0279 0.0119 0.0216 0.0034 -0.0130 0.0049 -0.0111 -0.0244 0.0293
1341 NA06985 0 0 2 2 -0.0102 0.0266 0.0111 0.0175 0.0032 -0.0072 -0.0055 -0.0043 -0.0147 0.0250
1341 NA06991 NA06993 NA06985 2 2 -0.0108 0.0267 0.0131 0.0185 0.0070 -0.0081 -0.0025 0.0042 -0.0121 0.0181
1341 NA06993 0 0 1 2 -0.0114 0.0273 0.0118 0.0192 0.0049 -0.0107 -0.0032 0.0000 -0.0108 0.0159
1341 NA07055 0 0 2 2 -0.0106 0.0269 0.0128 0.0200 -0.0002 -0.0143 0.0003 -0.0014 -0.0054 0.0264
1344 NA10850 KING1 NA12058 2 2 -0.0108 0.0283 0.0106 0.0201 -0.0052 -0.0103 -0.0029 -0.0030 -0.0117 0.0278
1344 NA12056 0 0 1 2 -0.0108 0.0285 0.0111 0.0191 -0.0004 -0.0100 0.0005 -0.0046 -0.0059 0.0059
1344 NA12057 0 0 2 2 -0.0109 0.0286 0.0117 0.0195 -0.0043 -0.0142 0.0012 -0.0049 -0.0088 0.0091
1345 NA07345 0 0 2 2 -0.0105 0.0276 0.0074 0.0129 -0.0001 -0.0166 0.0056 0.0007 0.0015 0.0154
1345 NA07346 0 0 2 2 -0.0112 0.0282 0.0111 0.0169 -0.0000 -0.0146 0.0102 -0.0011 -0.0083 0.0163
1345 NA07347 0 0 1 2 -0.0113 0.0290 0.0123 0.0190 0.0058 0.0006 0.0096 -0.0101 -0.0054 0.0156
1345 NA07348 NA07357 NA07345 2 2 -0.0105 0.0283 0.0101 0.0153 -0.0052 -0.0113 -0.0035 0.0109 -0.0014 0.0274
1345 NA07349 NA07347 NA07346 1 2 -0.0113 0.0272 0.0133 0.0176 0.0038 -0.0094 0.0135 -0.0044 -0.0089 0.0205
1345 NA07357 0 0 1 2 -0.0107 0.0291 0.0095 0.0165 -0.0060 -0.0041 -0.0120 0.0092 0.0019 0.0231
1346 NA10852 NA12045 KING2 2 2 -0.0109 0.0282 0.0087 0.0173 0.0081 -0.0154 0.0016 -0.0014 -0.0129 0.0328
1346 NA12043 0 0 1 2 -0.0110 0.0273 0.0107 0.0199 -0.0069 -0.0021 -0.0005 0.0048 -0.0115 0.0189
1346 NA12044 0 0 2 2 -0.0110 0.0289 0.0112 0.0186 0.0042 -0.0136 -0.0116 -0.0066 -0.0040 0.0285
1346 NA12045 0 0 1 2 -0.0108 0.0277 0.0103 0.0170 0.0068 -0.0095 0.0004 0.0080 -0.0053 0.0440
1347 NA10859 NA11881 NA11882 2 2 -0.0111 0.0263 0.0104 0.0174 -0.0006 -0.0101 -0.0005 0.0009 -0.0136 0.0252
1347 NA11881 0 0 1 2 -0.0107 0.0259 0.0087 0.0188 0.0072 -0.0138 0.0041 -0.0027 -0.0144 0.0431
1347 NA11882 0 0 2 2 -0.0111 0.0270 0.0099 0.0178 -0.0020 -0.0070 -0.0013 -0.0020 -0.0049 0.0189
1349 NA10853 NA11843 KING3 1 2 -0.0104 0.0265 0.0111 0.0189 0.0063 -0.0095 0.0014 -0.0024 0.0034 0.0148
1349 NA10854 NA11839 NA11840 2 2 -0.0102 0.0266 0.0105 0.0198 0.0057 -0.0147 0.0038 0.0017 0.0055 0.0027
1349 NA11839 0 0 1 2 -0.0103 0.0275 0.0095 0.0203 0.0014 -0.0060 0.0016 -0.0022 -0.0062 0.0129
1349 NA11840 0 0 2 2 -0.0101 0.0266 0.0119 0.0175 0.0081 -0.0229 0.0022 0.0044 0.0079 -0.0049
1349 NA11843 0 0 1 2 -0.0102 0.0280 0.0111 0.0200 0.0059 -0.0086 0.0129 -0.0020 0.0173 0.0256
1350 NA10855 NA11831 NA11832 2 2 -0.0111 0.0278 0.0105 0.0179 0.0046 -0.0072 0.0020 -0.0142 -0.0040 0.0348
1350 NA10856 NA11829 NA11830 1 2 -0.0105 0.0270 0.0096 0.0159 -0.0026 -0.0184 -0.0008 -0.0116 -0.0077 0.0248
1350 NA11829 0 0 1 2 -0.0114 0.0271 0.0101 0.0183 0.0038 -0.0259 -0.0069 -0.0117 0.0049 0.0166
1350 NA11830 0 0 2 2 -0.0103 0.0273 0.0127 0.0171 -0.0037 -0.0164 0.0094 -0.0096 -0.0160 0.0317
1350 NA11831 0 0 1 2 -0.0106 0.0278 0.0109 0.0177 0.0012 -0.0076 0.0021 -0.0044 0.0071 0.0360
1350 NA11832 0 0 2 2 -0.0109 0.0274 0.0105 0.0185 0.0037 -0.0060 -0.0002 -0.0069 -0.0087 0.0211
1353 NA12375 KING4 NA12383 1 2 -0.0100 0.0280 0.0089 0.0203 -0.0017 -0.0130 -0.0038 -0.0019 -0.0014 0.0072
1353 NA12376 NA12546 NA12489 2 2 -0.0106 0.0285 0.0069 0.0207 -0.0004 -0.0066 0.0011 -0.0005 0.0023 0.0311
1353 NA12383 0 0 2 2 -0.0102 0.0271 0.0091 0.0182 -0.0006 -0.0041 -0.0007 0.0001 -0.0094 0.0113
1353 NA12489 0 0 2 2 -0.0104 0.0282 0.0090 0.0211 0.0007 -0.0081 0.0117 -0.0034 0.0001 0.0266
1353 NA12546 0 0 1 2 -0.0107 0.0276 0.0086 0.0199 -0.0066 -0.0076 0.0024 0.0034 0.0048 0.0245
1354 NA12386 NA12399 NA12400 2 2 -0.0114 0.0270 0.0094 0.0187 -0.0072 -0.0005 0.0037 0.0043 -0.0025 0.0348
1354 NA12399 0 0 1 2 -0.0115 0.0282 0.0092 0.0174 -0.0115 -0.0018 0.0092 0.0006 -0.0121 0.0279
1354 NA12400 0 0 2 2 -0.0113 0.0281 0.0096 0.0174 0.0006 -0.0026 -0.0047 -0.0052 0.0064 0.0414
1355 NA12413 0 0 1 2 -0.0108 0.0287 0.0118 0.0152 0.0004 0.0013 0.0025 0.0004 -0.0036 0.0071
1358 NA12707 NA12716 NA12717 1 2 -0.0105 0.0278 0.0117 0.0155 -0.0051 -0.0116 0.0015 -0.0093 -0.0023 0.0247
1358 NA12708 KING5 NA12718 2 2 -0.0106 0.0262 0.0110 0.0170 0.0006 -0.0211 0.0001 -0.0089 -0.0133 0.0304
1358 NA12716 0 0 1 2 -0.0113 0.0282 0.0122 0.0170 -0.0052 -0.0173 0.0000 -0.0071 0.0037 0.0246
1358 NA12718 0 0 2 2 -0.0108 0.0269 0.0115 0.0185 0.0033 -0.0176 -0.0037 -0.0104 -0.0165 0.0334
1362 NA10861 NA11994 NA11995 2 2 -0.0104 0.0276 0.0106 0.0174 -0.0041 -0.0131 0.0024 -0.0087 -0.0043 0.0357
1362 NA11992 0 0 1 2 -0.0110 0.0285 0.0103 0.0177 -0.0061 -0.0044 0.0018 -0.0052 -0.0075 0.0396
1362 NA11993 0 0 2 2 -0.0104 0.0265 0.0102 0.0192 -0.0006 -0.0015 0.0016 -0.0003 0.0058 0.0127
1362 NA11994 0 0 1 2 -0.0112 0.0272 0.0127 0.0170 -0.0101 -0.0099 -0.0016 -0.0061 -0.0087 0.0366
1362 NA11995 0 0 2 2 -0.0101 0.0288 0.0107 0.0202 -0.0014 -0.0163 0.0109 -0.0091 -0.0044 0.0389
1375 NA10863 NA12264 NA12234 2 2 -0.0105 0.0281 0.0089 0.0155 0.0057 -0.0108 -0.0024 -0.0002 -0.0133 0.0298
1375 NA12234 0 0 2 2 -0.0110 0.0275 0.0097 0.0207 -0.0031 -0.0064 -0.0017 0.0047 -0.0243 0.0325
1375 NA12264 0 0 1 2 -0.0103 0.0288 0.0095 0.0147 0.0039 -0.0129 -0.0017 0.0027 -0.0065 0.0198
1377 NA10864 NA11893 NA11894 2 2 -0.0110 0.0270 0.0112 0.0158 0.0005 -0.0124 0.0013 0.0005 -0.0186 0.0212
1377 NA10865 NA11891 NA11892 1 2 -0.0116 0.0272 0.0125 0.0174 0.0017 -0.0152 0.0038 0.0110 -0.0045 0.0204
1377 NA11891 0 0 1 2 -0.0114 0.0273 0.0108 0.0198 0.0059 -0.0135 0.0071 0.0004 -0.0042 0.0156
1377 NA11892 0 0 2 2 -0.0110 0.0271 0.0108 0.0187 -0.0045 -0.0100 0.0023 0.0094 -0.0138 0.0369
1377 NA11893 0 0 1 2 -0.0116 0.0272 0.0097 0.0146 -0.0061 -0.0041 0.0031 -0.0065 -0.0194 0.0258
1377 NA11894 0 0 2 2 -0.0105 0.0281 0.0105 0.0173 0.0053 -0.0146 -0.0052 0.0114 -0.0148 0.0253
1408 NA10830 NA12154 NA12236 1 2 -0.0105 0.0280 0.0069 0.0222 0.0038 -0.0156 0.0076 0.0012 -0.0023 0.0261
1408 NA10831 NA12155 NA12156 2 2 -0.0113 0.0287 0.0092 0.0163 -0.0037 -0.0013 0.0051 0.0008 -0.0037 0.0445
1408 NA12154 0 0 1 2 -0.0111 0.0272 0.0118 0.0199 -0.0018 -0.0110 0.0001 0.0102 -0.0028 0.0278
