FID IID FA MO SEX AFF PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10
NA18670 NA18670 0 0 2 2 0.0163 0.0336 0.0042 0.0151 0.0005 0.0027 0.0006 0.0020 -0.0062 -0.0188
NA18694 NA18694 0 0 2 2 0.0164 0.0340 0.0052 0.0135 -0.0132 0.0016 0.0014 -0.0012 -0.0075 -0.0347
NA18696 NA18696 0 0 2 2 0.0162 0.0338 0.0029 0.0158 0.0021 0.0022 0.0007 0.0007 -0.0097 -0.0228
NA17965 NA17965 0 0 1 2 0.0164 0.0342 0.0038 0.0140 -0.0095 0.0028 0.0003 -0.0007 -0.0083 -0.0347
NA17967 NA17967 0 0 1 2 0.0160 0.0333 0.0031 0.0151 -0.0000 0.0015 0.0008 -0.0024 -0.0068 -0.0214
NA17969 NA17969 0 0 1 2 0.0163 0.0335 0.0032 0.0151 -0.0027 0.0012 -0.0016 -0.0003 -0.0075 -0.0194
NA17983 NA17983 0 0 1 2 0.0162 0.0333 0.0036 0.0146 -0.0148 0.0054 0.0009 0.0007 -0.0038 -0.0292
NA18117 NA18117 0 0 1 2 0.0163 0.0332 0.0042 0.0139 -0.0125 0.0031 -0.0001 0.0006 -0.0054 -0.0250
NA18120 NA18120 0 0 1 2 0.0162 0.0327 0.0038 0.0136 -0.0093 0.0016 -0.0020 0.0003 -0.0110 -0.0233
NA18124 NA18124 0 0 1 2 0.0168 0.0347 0.0033 0.0163 0.0222 -0.0026 -0.0008 -0.0026 -0.0007 -0.0055
NA18125 NA18125 0 0 1 2 0.0168 0.0337 0.0045 0.0152 -0.0099 0.0005 -0.0000 0.0012 -0.0052 -0.0278
NA18127 NA18127 0 0 1 2 0.0165 0.0340 0.0041 0.0150 -0.0030 -0.0002 0.0012 0.0008 -0.0067 -0.0243
NA18132 NA18132 0 0 1 2 0.0163 0.0342 0.0035 0.0157 0.0025 -0.0038 -0.0007 0.0002 -0.0022 -0.0191
NA18141 NA18141 0 0 1 2 0.0167 0.0337 0.0031 0.0152 0.0133 0.0015 -0.0004 -0.0001 -0.0052 -0.0052
NA18143 NA18143 0 0 1 2 0.0163 0.0340 0.0043 0.0145 -0.0071 0.0061 -0.0010 0.0002 -0.0049 -0.0310
NA18147 NA18147 0 0 1 2 0.0164 0.0330 0.0059 0.0142 -0.0212 0.0066 0.0028 0.0023 -0.0099 -0.0332
NA18155 NA18155 0 0 1 2 0.0162 0.0341 0.0044 0.0160 0.0019 -0.0004 0.0006 0.0006 -0.0041 -0.0159
NA18158 NA18158 0 0 1 2 0.0164 0.0330 0.0051 0.0124 -0.0102 0.0036 0.0015 0.0021 -0.0072 -0.0344
NA18674 NA18674 0 0 1 2 0.0162 0.0345 0.0035 0.0156 0.0046 -0.0012 -0.0007 0.0004 -0.0052 -0.0154
NA17982 NA17982 0 0 2 2 0.0164 0.0329 0.0038 0.0136 0.0004 -0.0006 0.0017 0.0025 -0.0056 -0.0208
NA17990 NA17990 0 0 2 2 0.0164 0.0332 0.0030 0.0156 -0.0023 0.0017 -0.0020 0.0006 -0.0051 -0.0196
NA18112 NA18112 0 0 2 2 0.0167 0.0346 0.0039 0.0156 0.0016 0.0017 -0.0001 0.0024 -0.0004 -0.0221
NA18118 NA18118 0 0 2 2 0.0163 0.0343 0.0032 0.0152 0.0215 -0.0045 0.0017 0.0003 -0.0022 -0.0011
NA18151 NA18151 0 0 2 2 0.0166 0.0341 0.0046 0.0139 0.0028 -0.0009 0.0028 0.0009 -0.0058 -0.0191
NA18153 NA18153 0 0 2 2 0.0164 0.0337 0.0039 0.0139 -0.0140 0.0002 0.0003 0.0019 -0.0102 -0.0242
NA18702 NA18702 0 0 2 2 0.0163 0.0317 0.0044 0.0109 -0.0237 0.0031 0.0005 0.0005 -0.0101 -0.0340
NA18704 NA18704 0 0 2 2 0.0166 0.0337 0.0040 0.0159 0.0027 -0.0002 -0.0016 0.0024 -0.0044 -0.0164
NA17976 NA17976 0 0 1 2 0.0164 0.0322 0.0056 0.0119 -0.0250 0.0035 -0.0001 0.0027 -0.0076 -0.0374
NA17979 NA17979 0 0 1 2 0.0164 0.0343 0.0036 0.0138 0.0015 -0.0002 -0.0008 -0.0003 -0.0044 -0.0206
NA18156 NA18156 0 0 1 2 0.0161 0.0326 0.0041 0.0137 -0.0157 0.0027 0.0001 -0.0002 -0.0099 -0.0360
NA18152 NA18152 0 0 1 2 0.0166 0.0338 0.0051 0.0142 -0.0107 0.0043 -0.0021 -0.0000 -0.0079 -0.0321
NA18160 NA18160 0 0 1 2 0.0161 0.0335 0.0038 0.0152 -0.0083 0.0029 0.0004 -0.0008 -0.0071 -0.0305
NA18682 NA18682 0 0 1 2 0.0162 0.0347 0.0040 0.0158 0.0192 0.0001 -0.0022 -0.0005 -0.0037 -0.0008
NA18689 NA18689 0 0 1 2 0.0163 0.0330 0.0053 0.0131 -0.0204 0.0048 0.0015 0.0016 -0.0059 -0.0396
NA18685 NA18685 0 0 1 2 0.0164 0.0337 0.0021 0.0166 0.0219 -0.0040 -0.0004 -0.0011 -0.0015 -0.0056
NA17962 NA17962 0 0 2 2 0.0162 0.0339 0.0042 0.0152 0.0026 0.0013 -0.0022 0.0010 -0.0036 -0.0208
NA17966 NA17966 0 0 2 2 0.0166 0.0344 0.0034 0.0141 0.0023 -0.0014 -0.0013 0.0005 -0.0024 -0.0186
NA17999 NA17999 0 0 1 2 0.0160 0.0347 0.0024 0.0162 0.0183 -0.0016 -0.0011 0.0010 -0.0017 -0.0071
NA17968 NA17968 0 0 2 2 0.0161 0.0337 0.0022 0.0150 0.0174 -0.0023 0.0016 -0.0015 -0.0040 -0.0114
NA17995 NA17995 0 0 2 2 0.0163 0.0324 0.0051 0.0124 -0.0215 -0.0001 0.0006 0.0004 -0.0030 -0.0327
NA17996 NA17996 0 0 2 2 0.0165 0.0338 0.0022 0.0161 0.0077 0.0005 -0.0017 0.0019 -0.0055 -0.0121
NA18131 NA18131 0 0 2 2 0.0166 0.0340 0.0047 0.0145 0.0001 -0.0033 -0.0002 -0.0017 -0.0067 -0.0187
NA18134 NA18134 0 0 2 2 0.0169 0.0340 0.0053 0.0134 -0.0171 0.0046 -0.0002 0.0004 -0.0051 -0.0280
NA18157 NA18157 0 0 2 2 0.0163 0.0343 0.0049 0.0137 -0.0137 0.0051 0.0010 -0.0012 -0.0129 -0.0338
NA18159 NA18159 0 0 2 2 0.0167 0.0346 0.0032 0.0148 0.0021 0.0008 -0.0005 -0.0013 -0.0045 -0.0194
NA17972 NA17972 0 0 1 2 0.0163 0.0334 0.0049 0.0137 -0.0176 0.0031 -0.0001 -0.0009 -0.0057 -0.0337
NA18133 NA18133 0 0 1 2 0.0159 0.0333 0.0027 0.0147 0.0022 -0.0024 0.0011 0.0011 -0.0070 -0.0180
NA18166 NA18166 0 0 1 2 0.0163 0.0346 0.0038 0.0151 0.0056 0.0017 -0.0009 0.0019 0.0006 -0.0140
NA18102 NA18102 0 0 1 2 0.0161 0.0327 0.0034 0.0125 -0.0091 0.0016 -0.0009 0.0006 -0.0080 -0.0323
NA18136 NA18136 0 0 1 2 0.0163 0.0339 0.0041 0.0153 0.0130 -0.0022 0.0018 0.0004 -0.0013 -0.0161
NA18140 NA18140 0 0 2 2 0.0163 0.0337 0.0028 0.0153 0.0144 -0.0005 -0.0001 0.0007 -0.0044 -0.0064
NA17978 NA17978 0 0 2 2 0.0163 0.0332 0.0046 0.0141 -0.0121 0.0031 0.0005 -0.0015 -0.0054 -0.0263
NA18104 NA18104 0 0 1 2 0.0164 0.0338 0.0023 0.0161 0.0126 -0.0001 0.0009 -0.0002 -0.0045 -0.0093
NA18113 NA18113 0 0 1 2 0.0162 0.0344 0.0036 0.0148 0.0154 -0.0031 -0.0006 -0.0011 -0.0052 -0.0070
NA18116 NA18116 0 0 2 2 0.0164 0.0328 0.0052 0.0108 -0.0214 0.0025 0.0009 0.0025 -0.0105 -0.0363
NA18126 NA18126 0 0 2 2 0.0166 0.0343 0.0043 0.0153 0.0014 0.0007 0.0007 0.0019 -0.0069 -0.0239
NA18679 NA18679 0 0 1 2 0.0163 0.0340 0.0035 0.0148 -0.0010 0.0028 -0.0028 -0.0013 -0.0055 -0.0240
NA18683 NA18683 0 0 2 2 0.0165 0.0341 0.0024 0.0162 0.0166 -0.0023 -0.0004 0.0015 0.0027 -0.0013
NA18684 NA18684 0 0 2 2 0.0167 0.0336 0.0049 0.0135 -0.0116 0.0030 -0.0000 0.0009 0.0001 -0.0250
NA18686 NA18686 0 0 2 2 0.0162 0.0341 0.0043 0.0156 0.0163 0.0008 -0.0009 0.0001 -0.0002 -0.0167
NA18145 NA18145 0 0 1 2 0.0159 0.0309 0.0051 0.0121 -0.0206 0.0046 -0.0008 0.0012 -0.0035 -0.0339
NA18164 NA18164 0 0 2 2 0.0160 0.0338 0.0042 0.0169 -0.0001 0.0018 -0.0007 0.0017 -0.0034 -0.0261
NA18669 NA18669 0 0 1 2 0.0164 0.0340 0.0033 0.0162 0.0039 0.0010 0.0013 0.0016 -0.0035 -0.0177
NA18671 NA18671 0 0 2 2 0.0159 0.0327 0.0030 0.0143 0.0056 0.0003 -0.0000 0.0013 -0.0067 -0.0213
NA18675 NA18675 0 0 1 2 0.0165 0.0338 0.0040 0.0148 0.0010 0.0005 0.0007 0.0033 -0.0010 -0.0201
NA18690 NA18690 0 0 2 2 0.0164 0.0327 0.0057 0.0107 -0.0204 0.0018 0.0006 0.0014 -0.0023 -0.0359
NA18701 NA18701 0 0 1 2 0.0166 0.0338 0.0039 0.0145 -0.0014 0.0017 0.0006 0.0012 -0.0071 -0.0211
NA18706 NA18706 0 0 1 2 0.0163 0.0326 0.0055 0.0124 -0.0243 0.0012 0.0020 -0.0022 -0.0056 -0.0378
NA18119 NA18119 0 0 2 2 0.0165 0.0337 0.0043 0.0128 -0.0185 0.0059 -0.0003 -0.0012 -0.0003 -0.0283
NA18123 NA18123 0 0 2 2 0.0160 0.0339 0.0053 0.0143 -0.0008 0.0016 0.0012 0.0008 -0.0047 -0.0191
NA18692 NA18692 0 0 2 2 0.0165 0.0341 0.0043 0.0158 0.0053 -0.0008 -0.0000 0.0011 -0.0025 -0.0133
NA18695 NA18695 0 0 2 2 0.0162 0.0339 0.0041 0.0156 -0.0164 0.0005 -0.0005 -0.0003 -0.0055 -0.0335
NA18697 NA18697 0 0 2 2 0.0163 0.0343 0.0052 0.0131 -0.0137 0.0025 0.0007 0.0001 -0.0034 -0.0321
NA18699 NA18699 0 0 2 2 0.0163 0.0323 0.0037 0.0119 -0.0189 0.0053 -0.0015 -0.0005 -0.0059 -0.0341
NA18708 NA18708 0 0 1 2 0.0165 0.0342 0.0018 0.0157 0.0156 -0.0031 0.0014 -0.0004 -0.0052 -0.0148
NA20907 NA20907 0 0 2 2 0.0105 -0.0114 -0.0284 -0.0129 -0.0027 -0.0078 0.0006 -0.0011 -0.0054 -0.0057
NA20883 NA20883 0 0 1 2 0.0106 -0.0096 -0.0322 -0.0155 -0.0033 -0.0008 -0.0007 0.0015 -0.0051 -0.0028
NA20871 NA20871 0 0 1 2 0.0105 -0.0070 -0.0382 -0.0197 -0.0016 -0.0031 0.0010 0.0013 -0.0813 0.0119
NA20898 NA20898 0 0 1 2 0.0105 -0.0113 -0.0267 -0.0118 -0.0036 -0.0031 0.0045 0.0037 -0.0043 -0.0111
NA20909 NA20909 0 0 1 2 0.0107 -0.0132 -0.0247 -0.0104 -0.0004 -0.0029 0.0014 0.0003 -0.0087 -0.0147
NA20879 NA20879 0 0 2 2 0.0109 -0.0087 -0.0302 -0.0138 -0.0010 -0.0016 0.0020 0.0056 0.0041 -0.0015
NA20873 NA20873 0 0 1 2 0.0105 -0.0104 -0.0281 -0.0135 -0.0007 -0.0037 -0.0001 -0.0015 0.0030 0.0006
NA21134 NA21134 0 0 1 2 0.0105 -0.0082 -0.0354 -0.0184 -0.0013 -0.0007 -0.0009 0.0001 -0.0531 0.0078
NA21131 NA21131 0 0 1 2 0.0106 -0.0083 -0.0359 -0.0172 -0.0026 -0.0011 -0.0011 0.0019 -0.0572 0.0125
NA21132 NA21132 0 0 1 2 0.0104 -0.0077 -0.0368 -0.0178 -0.0024 -0.0002 0.0004 0.0002 -0.0581 0.0069
NA18955 NA18955 0 0 1 2 0.0162 0.0323 0.0037 0.0098 -0.0548 0.0117 0.0008 0.0020 0.0028 0.0210
NA19564 NA19564 0 0 2 2 0.0161 0.0320 0.0056 0.0087 -0.0510 0.0097 0.0013 0.0015 0.0043 0.0247
NA19562 NA19562 0 0 2 2 0.0162 0.0320 0.0054 0.0110 -0.0646 0.0143 -0.0017 0.0030 0.0008 0.0244
NA19563 NA19563 0 0 2 2 0.0160 0.0317 0.0051 0.0094 -0.0579 0.0130 0.0038 0.0023 0.0025 0.0207
NA19545 NA19545 0 0 2 2 0.0161 0.0328 0.0048 0.0108 -0.0597 0.0132 -0.0011 0.0014 0.0061 0.0264
NA19557 NA19557 0 0 1 2 0.0164 0.0318 0.0072 0.0121 -0.0546 0.0120 -0.0003 0.0010 0.0021 0.0257
NA19546 NA19546 0 0 2 2 0.0161 0.0318 0.0046 0.0083 -0.0549 0.0069 0.0010 0.0040 0.0029 0.0264
NA19548 NA19548 0 0 2 2 0.0162 0.0324 0.0060 0.0096 -0.0549 0.0118 -0.0005 0.0014 0.0007 0.0251
NA19550 NA19550 0 0 2 2 0.0161 0.0321 0.0032 0.0101 -0.0561 0.0124 0.0007 0.0004 0.0071 0.0296
NA19556 NA19556 0 0 1 2 0.0163 0.0322 0.0061 0.0108 -0.0613 0.0118 -0.0013 -0.0013 0.0012 0.0283
NA19558 NA19558 0 0 1 2 0.0163 0.0320 0.0045 0.0100 -0.0513 0.0087 0.0009 -0.0011 0.0011 0.0193
NA19566 NA19566 0 0 2 2 0.0161 0.0320 0.0058 0.0106 -0.0542 0.0098 0.0022 -0.0023 0.0015 0.0243
NA19570 NA19570 0 0 2 2 0.0162 0.0319 0.0050 0.0112 -0.0557 0.0089 0.0004 0.0007 0.0066 0.0269
NA19573 NA19573 0 0 2 2 0.0160 0.0325 0.0042 0.0107 -0.0557 0.0120 -0.0009 0.0021 0.0030 0.0225
NA19559 NA19559 0 0 1 2 0.0161 0.0315 0.0043 0.0112 -0.0562 0.0137 0.0007 0.0035 0.0038 0.0329
NA19569 NA19569 0 0 2 2 0.0162 0.0323 0.0042 0.0095 -0.0600 0.0109 -0.0011 -0.0030 0.0084 0.0227
NA19046 NA19046 0 0 1 2 -0.0320 0.0040 -0.0003 0.0008 -0.0003 0.0056 0.0512 -0.0434 0.0004 0.0001
NA19311 NA19311 0 0 1 2 -0.0320 0.0035 -0.0006 0.0015 0.0021 0.0083 0.0511 -0.0480 0.0006 -0.0036
NA19381 NA19381 0 0 2 2 -0.0320 0.0034 -0.0007 0.0010 0.0011 0.0048 0.0508 -0.0426 0.0015 0.0003
NA19398 NA19398 0 0 2 2 -0.0330 0.0039 -0.0010 0.0004 0.0009 0.0046 0.0487 -0.0416 0.0025 -0.0003
NA19470 NA19470 0 0 2 2 -0.0326 0.0039 -0.0010 0.0011 0.0021 0.0059 0.0553 -0.0488 0.0036 -0.0025
NA19352 NA19352 0 0 1 2 -0.0331 0.0037 -0.0005 0.0009 0.0005 0.0071 0.0655 -0.0562 -0.0022 -0.0025
NA19359 NA19359 0 0 1 2 -0.0328 0.0039 -0.0009 -0.0005 -0.0002 0.0062 0.0508 -0.0453 0.0011 0.0002
NA19313 NA19313 0 0 2 2 -0.0328 0.0038 -0.0013 0.0002 0.0010 0.0044 0.0554 -0.0494 -0.0034 -0.0020
NA19396 NA19396 0 0 2 2 -0.0333 0.0041 -0.0006 0.0007 0.0001 0.0074 0.0671 -0.0607 -0.0034 0.0006
NA19469 NA19469 0 0 2 2 -0.0324 0.0037 -0.0016 0.0003 0.0011 0.0086 0.0490 -0.0444 0.0019 0.0006
NA19371 NA19371 0 0 1 2 -0.0326 0.0044 -0.0010 0.0007 0.0007 0.0085 0.0470 -0.0440 -0.0026 -0.0005
NA19382 NA19382 0 0 1 2 -0.0319 0.0039 -0.0012 0.0007 0.0013 0.0070 0.0506 -0.0462 0.0013 -0.0013
NA19444 NA19444 0 0 1 2 -0.0324 0.0039 0.0006 0.0005 0.0006 0.0085 0.0577 -0.0564 -0.0023 -0.0054
NA19373 NA19373 0 0 1 2 -0.0328 0.0039 -0.0000 0.0006 -0.0018 0.0063 0.0604 -0.0588 0.0009 -0.0024
NA19044 NA19044 0 0 1 2 -0.0329 0.0035 -0.0001 0.0008 -0.0001 0.0046 0.0501 -0.0443 -0.0047 -0.0014
NA19022 NA19022 0 0 2 2 -0.0322 0.0032 -0.0019 0.0014 0.0007 0.0053 0.0490 -0.0421 -0.0003 0.0009
NA19392 NA19392 0 0 2 2 -0.0328 0.0039 -0.0011 -0.0002 -0.0014 0.0032 0.0476 -0.0362 -0.0002 -0.0001
NA19441 NA19441 0 0 2 2 -0.0319 0.0036 -0.0004 0.0007 0.0013 0.0064 0.0457 -0.0422 0.0026 -0.0004
NA19039 NA19039 0 0 2 2 -0.0328 0.0041 -0.0002 0.0014 0.0020 0.0047 0.0543 -0.0435 -0.0061 0.0006
NA19045 NA19045 0 0 1 2 -0.0330 0.0045 -0.0011 0.0008 -0.0011 0.0052 0.0549 -0.0488 -0.0003 0.0003
NA19402 NA19402 0 0 2 2 -0.0318 0.0040 -0.0010 0.0007 -0.0000 0.0062 0.0476 -0.0410 -0.0002 -0.0011
NA19432 NA19432 0 0 2 2 -0.0326 0.0043 0.0008 0.0001 0.0010 0.0077 0.0658 -0.0586 -0.0012 -0.0041
M012 NA19665 NA19664 NA19663 2 2 0.0106 0.0006 0.0348 -0.0411 0.0001 -0.0010 -0.0053 -0.0026 0.0058 0.0125
M006 NA19656 NA19655 NA19654 2 2 0.0101 -0.0073 0.0292 -0.0290 0.0026 0.0120 -0.0036 -0.0015 0.0109 0.0076
M011 NA19686 NA19685 NA19684 2 2 0.0113 -0.0103 0.0253 -0.0188 -0.0008 0.0003 -0.0009 0.0002 -0.0005 0.0016
M016 NA19724 NA19723 NA19722 1 2 0.0101 -0.0079 0.0280 -0.0266 0.0032 0.0059 -0.0018 -0.0036 -0.0025 -0.0015
M004 NA19675 0 0 2 2 0.0088 -0.0208 0.0149 0.0052 0.0036 0.0140 -0.0011 -0.0005 -0.0023 0.0018
M004 NA19677 NA19676 NA19675 2 2 0.0098 -0.0173 0.0196 -0.0038 0.0018 0.0155 -0.0023 -0.0010 0.0001 -0.0019
M005 NA19653 NA19652 NA19651 2 2 0.0102 -0.0144 0.0215 -0.0123 0.0016 0.0119 0.0017 -0.0011 0.0013 0.0062
M010 NA19683 NA19682 NA19681 2 2 0.0114 -0.0048 0.0319 -0.0337 0.0038 0.0072 -0.0007 0.0001 -0.0071 0.0038
M011 NA19684 0 0 2 2 0.0118 -0.0143 0.0217 -0.0102 -0.0020 -0.0051 0.0004 0.0008 -0.0021 -0.0025
M017 NA19727 NA19726 NA19725 1 2 0.0119 -0.0067 0.0317 -0.0295 0.0044 0.0075 -0.0000 -0.0008 0.0008 0.0007
M026 NA19757 NA19756 NA19755 1 2 0.0105 -0.0001 0.0354 -0.0438 -0.0002 0.0025 -0.0000 -0.0038 0.0029 0.0114
M031 NA19772 NA19771 NA19770 1 2 0.0105 -0.0081 0.0290 -0.0252 -0.0042 0.0131 -0.0018 0.0002 0.0049 -0.0026
M033 NA19775 NA19774 NA19773 2 2 0.0108 -0.0084 0.0289 -0.0268 -0.0010 0.0101 -0.0006 -0.0015 0.0003 0.0085
M034 NA19778 NA19777 NA19776 1 2 0.0079 -0.0075 0.0281 -0.0271 0.0040 0.0108 -0.0035 -0.0025 0.0007 0.0039
M036 NA19784 NA19783 NA19782 1 2 0.0116 -0.0024 0.0359 -0.0415 0.0008 0.0045 -0.0037 -0.0013 0.0010 0.0028
M039 NA19796 NA19795 NA19794 1 2 0.0107 -0.0093 0.0289 -0.0246 0.0045 0.0125 -0.0036 -0.0017 0.0078 0.0137
M001 NA19650 NA19649 NA19648 1 2 0.0095 -0.0215 0.0158 0.0064 0.0019 0.0227 -0.0012 0.0001 0.0041 0.0026
M002 NA19671 NA19670 NA19669 2 2 0.0112 -0.0081 0.0270 -0.0262 -0.0014 0.0134 -0.0044 -0.0025 0.0032 0.0054
M035 NA19781 NA19780 NA19779 2 2 0.0099 -0.0115 0.0258 -0.0183 0.0044 0.0122 -0.0001 -0.0010 0.0038 -0.0038
M007 NA19659 NA19658 NA19657 2 2 0.0112 -0.0069 0.0305 -0.0302 0.0047 0.0093 -0.0023 -0.0007 0.0070 0.0079
M008 NA19660 0 0 2 2 0.0116 -0.0066 0.0293 -0.0297 0.0000 0.0065 -0.0013 -0.0013 0.0035 0.0023
M008 NA19662 NA19661 NA19660 2 2 0.0113 -0.0066 0.0290 -0.0285 -0.0003 0.0067 -0.0013 -0.0015 0.0049 0.0075
M009 NA19680 NA19679 NA19678 2 2 0.0087 -0.0203 0.0148 0.0042 0.0011 0.0147 0.0007 -0.0012 -0.0009 0.0032
M015 NA19721 NA19720 NA19719 2 2 0.0113 -0.0044 0.0345 -0.0357 0.0037 0.0087 -0.0029 0.0004 0.0017 0.0037
M023 NA19748 NA19747 NA19746 2 2 0.0128 -0.0001 0.0377 -0.0452 -0.0005 0.0039 0.0019 0.0027 0.0043 -0.0018
M027 NA19760 NA19759 NA19758 2 2 0.0135 0.0050 0.0441 -0.0599 0.0007 -0.0075 0.0003 0.0010 0.0038 0.0086
M014 NA19718 NA19717 NA19716 2 2 0.0116 -0.0021 0.0350 -0.0445 0.0025 0.0076 -0.0032 -0.0008 0.0092 0.0087
M032 NA19787 NA19786 NA19785 1 2 0.0114 -0.0000 0.0359 -0.0439 0.0029 0.0036 0.0007 0.0005 -0.0020 0.0055
M037 NA19790 NA19789 NA19788 2 2 0.0108 -0.0031 0.0334 -0.0393 0.0025 0.0117 0.0007 -0.0009 0.0016 0.0047
M024 NA19751 NA19750 NA19749 1 2 0.0109 -0.0114 0.0217 -0.0122 0.0036 0.0086 0.0006 0.0030 0.0051 0.0099
M028 NA19763 NA19762 NA19761 2 2 0.0112 -0.0013 0.0354 -0.0429 0.0036 0.0059 -0.0011 -0.0021 -0.0035 0.0098
M011 NA19685 0 0 1 2 0.0110 -0.0068 0.0266 -0.0270 -0.0008 0.0065 -0.0029 -0.0005 0.0034 0.0034
M032 NA19786 0 0 1 2 0.0118 -0.0022 0.0332 -0.0396 0.0026 0.0073 -0.0020 -0.0001 0.0034 -0.0016
2382 NA19672 0 0 2 2 0.0107 -0.0056 0.0289 -0.0278 0.0015 0.0054 -0.0017 -0.0017 0.0012 0.0061
2394 NA19737 0 0 2 2 0.0106 -0.0096 0.0227 -0.0169 0.0021 0.0102 0.0001 0.0011 0.0018 0.0088
2561 NA21297 0 0 2 2 -0.0243 -0.0012 -0.0007 0.0033 0.0025 0.0150 0.0306 -0.0387 0.0037 -0.0011
2582 NA21379 0 0 2 2 -0.0238 -0.0013 0.0004 0.0035 0.0032 0.0193 0.0337 -0.0410 0.0028 -0.0012
2635 NA21528 0 0 1 2 -0.0197 -0.0031 -0.0029 0.0028 0.0027 0.0166 0.0325 -0.0363 0.0001 -0.0011
2596 NA21423 0 0 1 2 -0.0213 -0.0025 -0.0015 0.0037 0.0025 0.0211 0.0375 -0.0449 -0.0016 0.0027
2674 NA21634 0 0 1 2 -0.0231 -0.0011 -0.0007 0.0036 0.0030 0.0174 0.0360 -0.0413 0.0039 -0.0055
2563 NA21302 NA21301 NA21303 2 2 -0.0212 -0.0031 0.0003 0.0042 0.0009 0.0203 0.0315 -0.0455 0.0032 0.0003
2602 NA21447 0 0 1 2 -0.0228 -0.0015 -0.0014 0.0029 0.0010 0.0157 0.0339 -0.0426 0.0025 -0.0043
2637 NA21513 0 0 2 2 -0.0223 -0.0019 -0.0011 0.0029 0.0006 0.0185 0.0366 -0.0473 0.0015 0.0018
2587 NA21400 0 0 2 2 -0.0223 -0.0023 -0.0012 0.0039 0.0030 0.0201 0.0355 -0.0453 0.0026 -0.0012
2608 NA21454 0 0 2 2 -0.0234 -0.0016 -0.0008 0.0039 0.0022 0.0219 0.0352 -0.0459 -0.0030 -0.0025
2615 NA21480 NA21478 NA21479 2 2 -0.0239 -0.0010 -0.0020 0.0039 -0.0011 0.0171 0.0341 -0.0417 0.0032 -0.0026
2666 NA21608 NA21614 NA21615 1 2 -0.0207 -0.0025 -0.0014 0.0023 0.0046 0.0221 0.0292 -0.0390 -0.0009 0.0025
2699 NA21717 0 0 2 2 -0.0178 -0.0038 -0.0027 0.0022 0.0036 0.0167 0.0288 -0.0384 0.0015 -0.0054
2614 NA21476 0 0 2 2 -0.0231 -0.0014 -0.0009 0.0028 0.0041 0.0183 0.0350 -0.0435 0.0038 -0.0024
2584 NA21384 0 0 1 2 -0.0241 -0.0013 -0.0014 0.0041 0.0013 0.0164 0.0305 -0.0402 0.0003 0.0011
2586 NA21391 0 0 2 2 -0.0228 -0.0019 -0.0007 0.0036 0.0011 0.0188 0.0384 -0.0452 0.0013 -0.0023
2699 NA21716 0 0 1 2 -0.0247 -0.0011 -0.0007 0.0035 0.0037 0.0157 0.0359 -0.0441 -0.0014 -0.0022
2614 NA21477 NA21475 NA21476 1 2 -0.0228 -0.0012 -0.0012 0.0035 0.0035 0.0197 0.0353 -0.0453 0.0023 -0.0024
2583 NA21382 0 0 2 2 -0.0231 -0.0010 -0.0023 0.0043 0.0017 0.0182 0.0325 -0.0417 0.0023 0.0029
2677 NA21686 0 0 2 2 -0.0224 -0.0019 -0.0002 0.0041 0.0006 0.0189 0.0355 -0.0457 -0.0004 0.0059
2572 NA21336 0 0 2 2 -0.0227 -0.0022 -0.0010 0.0028 0.0022 0.0228 0.0307 -0.0431 0.0030 -0.0017
NA21741 NA21741 0 0 1 2 -0.0219 -0.0022 -0.0005 0.0048 0.0004 0.0245 0.0339 -0.0434 -0.0021 0.0001
2654 NA21576 0 0 2 2 -0.0226 -0.0022 -0.0012 0.0034 -0.0005 0.0224 0.0350 -0.0439 0.0028 -0.0018
NA21740 NA21740 0 0 1 2 -0.0223 -0.0019 -0.0002 0.0032 0.0002 0.0194 0.0329 -0.0425 0.0061 -0.0035
2607 NA21451 0 0 2 2 -0.0218 -0.0023 -0.0007 0.0030 0.0042 0.0181 0.0349 -0.0480 0.0053 0.0002
NA21733 NA21733 0 0 2 2 -0.0220 -0.0028 -0.0003 0.0043 0.0027 0.0207 0.0311 -0.0437 0.0013 -0.0008
2667 NA21616 0 0 1 2 -0.0242 -0.0009 -0.0001 0.0035 0.0055 0.0144 0.0335 -0.0391 -0.0006 0.0008
2600 NA21434 0 0 2 2 -0.0223 -0.0024 0.0007 0.0036 0.0022 0.0178 0.0354 -0.0463 0.0037 0.0037
NA21784 NA21784 0 0 2 2 -0.0222 -0.0024 -0.0003 0.0035 0.0015 0.0174 0.0350 -0.0442 0.0005 -0.0019
2562 NA21300 0 0 2 2 -0.0224 -0.0021 0.0001 0.0044 0.0053 0.0209 0.0365 -0.0430 0.0013 -0.0009
2601 NA21435 0 0 1 2 -0.0220 -0.0021 -0.0015 0.0034 0.0051 0.0195 0.0334 -0.0393 0.0051 -0.0030
2578 NA21357 0 0 2 2 -0.0221 -0.0022 -0.0003 0.0044 0.0032 0.0221 0.0350 -0.0442 0.0005 0.0023
2577 NA21355 0 0 1 2 -0.0229 -0.0017 -0.0018 0.0036 0.0037 0.0163 0.0348 -0.0463 0.0017 -0.0010
2655 NA21578 0 0 2 2 -0.0214 -0.0020 -0.0008 0.0033 0.0035 0.0180 0.0343 -0.0419 0.0045 -0.0006
